id,normalizacion,protocolo,pliegue,indice_pliegue,modelo,semilla,accuracy,balanced_accuracy,f1_macro,accuracy_espejado,accuracy_val,n_train,n_val,n_test,tiempo_entrenamiento_s,tiempo_prediccion_test_s,epocas,mejor_epoca,dispositivo
34,muneca_escala,lopo,p5,4,svm,1,0.948892674616695,0.9483055271819317,0.9485997818980477,0.948892674616695,0.9436619718309859,1989,355,587,0.4007257999619469,0.03473119996488094,,,cpu
35,muneca_escala,lopo,p1,0,cnn_baseline,2,0.9353146853146853,0.9355269328770959,0.9351713225314549,0.9353146853146853,0.9663865546218487,2002,357,572,40.35320579999825,0.00529820000519976,34.0,14.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
36,muneca_escala,lopo,p1,0,mlp,2,0.9265734265734266,0.9265852803702401,0.9263937278863486,0.9265734265734266,0.9495798319327731,2002,357,572,54.42055939999409,0.003432600002270192,51.0,31.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
37,muneca_escala,lopo,p1,0,svm,2,0.916083916083916,0.9165071213300018,0.9160910424923986,0.916083916083916,0.9551820728291317,2002,357,572,0.3762316000065766,0.02837700000964105,,,cpu
38,muneca_escala,lopo,p2,1,cnn_baseline,2,0.9641025641025641,0.9631142453723099,0.963240136319668,0.9641025641025641,0.940677966101695,1992,354,585,34.55400629999349,0.00462860002880916,29.0,9.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
39,muneca_escala,lopo,p2,1,mlp,2,0.9282051282051282,0.9269427875418659,0.9271993249729474,0.9282051282051282,0.9378531073446328,1992,354,585,48.0658800000092,0.005707800039090216,45.0,25.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
40,muneca_escala,lopo,p2,1,svm,2,0.9435897435897436,0.9427555245643991,0.9431050578472365,0.9435897435897436,0.940677966101695,1992,354,585,0.3926692000241019,0.0392293999902904,,,cpu
41,muneca_escala,lopo,p3,2,cnn_baseline,2,0.9523809523809523,0.9520464126502418,0.9511810507164045,0.9523809523809523,0.9546742209631728,1990,353,588,34.48746889998438,0.00442120002117008,29.0,9.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
42,muneca_escala,lopo,p3,2,mlp,2,0.9387755102040817,0.9385605228241457,0.9372602965990297,0.9387755102040817,0.9291784702549575,1990,353,588,46.000527299998794,0.002753600012511015,43.0,23.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
43,muneca_escala,lopo,p3,2,svm,2,0.9506802721088435,0.9503106668055121,0.9493210291632023,0.9506802721088435,0.9376770538243626,1990,353,588,0.4186830000253394,0.03627010004129261,,,cpu
44,muneca_escala,lopo,p4,3,cnn_baseline,2,0.9549248747913188,0.95493265993266,0.9547298462797725,0.9549248747913188,0.9461756373937678,1979,353,599,37.51562370004831,0.005186400027014315,32.0,12.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
45,muneca_escala,lopo,p4,3,mlp,2,0.9732888146911519,0.9732659932659934,0.9731550508824828,0.9732888146911519,0.9093484419263456,1979,353,599,43.541410099947825,0.0028879999881610274,41.0,21.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
46,muneca_escala,lopo,p4,3,svm,2,0.9699499165275459,0.96996632996633,0.9698996653036739,0.9699499165275459,0.9405099150141643,1979,353,599,0.6007789000286721,0.0321682000067085,,,cpu
47,muneca_escala,lopo,p5,4,cnn_baseline,2,0.9471890971039182,0.9454702455264252,0.9462107066734987,0.9471890971039182,0.9690140845070423,1989,355,587,34.659176699991804,0.004809000005479902,29.0,9.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
48,muneca_escala,lopo,p5,4,mlp,2,0.959114139693356,0.95859569477547,0.9586183784367801,0.959114139693356,0.9408450704225352,1989,355,587,46.96013750002021,0.005405100004281849,44.0,24.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
49,muneca_escala,lopo,p5,4,svm,2,0.948892674616695,0.9483055271819317,0.9485997818980477,0.948892674616695,0.9577464788732394,1989,355,587,0.3067498999880627,0.021714799979235977,,,cpu
50,muneca_escala_rot,lopo,p1,0,cnn_baseline,0,0.9283216783216783,0.9284310792766831,0.9282033109346259,0.9283216783216783,0.9551820728291317,2002,357,572,28.71859999996377,0.004316399979870766,24.0,4.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
51,muneca_escala_rot,lopo,p1,0,mlp,0,0.9370629370629371,0.9372266604187757,0.9367605404074529,0.9370629370629371,0.9635854341736695,2002,357,572,38.67088049999438,0.002860400010831654,36.0,16.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
52,muneca_escala_rot,lopo,p1,0,svm,0,0.9265734265734266,0.926465991678862,0.9267003351530265,0.9300699300699301,0.9495798319327731,2002,357,572,0.33344379998743534,0.029442200029734522,,,cpu
53,muneca_escala_rot,lopo,p1,0,logreg,0,0.8811188811188811,0.8802049024143924,0.8808824075940205,0.8811188811188811,0.938375350140056,2002,357,572,0.11633610003627837,0.0014806000399403274,,,cpu
54,muneca_escala_rot,lopo,p2,1,cnn_baseline,0,0.9726495726495726,0.9721253132735863,0.9723123304957485,0.9726495726495726,0.9661016949152542,1992,354,585,54.86446780001279,0.005167600000277162,46.0,26.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
55,muneca_escala_rot,lopo,p2,1,mlp,0,0.9794871794871794,0.9789514415743691,0.9791836451023425,0.9794871794871794,0.96045197740113,1992,354,585,83.30450570001267,0.0033995999838225543,78.0,58.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
56,muneca_escala_rot,lopo,p2,1,svm,0,0.9401709401709402,0.9390582105872617,0.9397900805499386,0.9401709401709402,0.9463276836158192,1992,354,585,0.38845329999458045,0.03286060004029423,,,cpu
57,muneca_escala_rot,lopo,p2,1,logreg,0,0.9247863247863248,0.9240174515722047,0.9235478396451208,0.9264957264957265,0.9293785310734464,1992,354,585,0.09794980002334341,0.0011295999865978956,,,cpu
58,muneca_escala_rot,lopo,p3,2,cnn_baseline,0,0.9778911564625851,0.9778543199014481,0.9778201576749995,0.9778911564625851,0.9603399433427762,1990,353,588,46.425914800027385,0.005873499962035567,39.0,19.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
59,muneca_escala_rot,lopo,p3,2,mlp,0,0.9744897959183674,0.9744178937846096,0.97438178611747,0.9744897959183674,0.9631728045325779,1990,353,588,58.938474700029474,0.0025201999815180898,55.0,35.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
60,muneca_escala_rot,lopo,p3,2,svm,0,0.9693877551020408,0.9692632546093519,0.9691846355720126,0.9710884353741497,0.9518413597733711,1990,353,588,0.37322509998921305,0.03149429999757558,,,cpu
61,muneca_escala_rot,lopo,p3,2,logreg,0,0.9625850340136054,0.962390402375675,0.9625850486471444,0.9642857142857143,0.9093484419263456,1990,353,588,0.3091567999799736,0.0009163999930024147,,,cpu
62,muneca_escala_rot,lopo,p4,3,cnn_baseline,0,0.9849749582637729,0.9849663299663299,0.9848336660114692,0.9849749582637729,0.9575070821529745,1979,353,599,42.49649479996879,0.00477970001520589,36.0,16.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
63,muneca_escala_rot,lopo,p4,3,mlp,0,0.9833055091819699,0.9833164983164983,0.9832096143494398,0.9833055091819699,0.9518413597733711,1979,353,599,51.893050399958156,0.0038444999954663217,49.0,29.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
64,muneca_escala_rot,lopo,p4,3,svm,0,0.9766277128547579,0.9766329966329965,0.9766127858566157,0.9749582637729549,0.9490084985835694,1979,353,599,0.39415080001344904,0.024574400042183697,,,cpu
65,muneca_escala_rot,lopo,p4,3,logreg,0,0.9515859766277128,0.9513636363636363,0.9511443689274758,0.9515859766277128,0.9093484419263456,1979,353,599,0.10831129999132827,0.00047939998330548406,,,cpu
66,muneca_escala_rot,lopo,p5,4,cnn_baseline,0,0.9454855195911414,0.94478303635607,0.9448104886100926,0.9454855195911414,0.9802816901408451,1989,355,587,33.355349399964325,0.005588200001511723,28.0,8.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
67,muneca_escala_rot,lopo,p5,4,mlp,0,0.9454855195911414,0.9445770438467068,0.9447626909697675,0.9454855195911414,0.9830985915492958,1989,355,587,56.62873749999562,0.0038050999864935875,53.0,33.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
68,muneca_escala_rot,lopo,p5,4,svm,0,0.9233390119250426,0.9222418946014451,0.9221778002485147,0.9233390119250426,0.9802816901408451,1989,355,587,0.20471080002607778,0.013564899971242994,,,cpu
69,muneca_escala_rot,lopo,p5,4,logreg,0,0.9131175468483816,0.9098036545227557,0.9103208033375881,0.9131175468483816,0.9464788732394366,1989,355,587,0.10528070002328604,0.00046770001063123345,,,cpu
70,muneca_escala_rot,lopo,p1,0,cnn_baseline,1,0.9353146853146853,0.9359274854731234,0.9353430766191817,0.9353146853146853,0.9551820728291317,2002,357,572,28.5552078000037,0.003913299995474517,24.0,4.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
71,muneca_escala_rot,lopo,p1,0,mlp,1,0.8916083916083916,0.8905581083980367,0.8905735422514067,0.8916083916083916,0.9607843137254902,2002,357,572,40.68899799999781,0.0075724999769590795,38.0,18.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
72,muneca_escala_rot,lopo,p1,0,svm,1,0.9248251748251748,0.9246929420334719,0.9249800571163371,0.9265734265734266,0.9439775910364145,2002,357,572,0.22115439997287467,0.012551299994811416,,,cpu
73,muneca_escala_rot,lopo,p2,1,cnn_baseline,1,0.9675213675213675,0.9673810317897923,0.9674086708740327,0.9675213675213675,0.96045197740113,1992,354,585,36.78411559999222,0.004886799957603216,31.0,11.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
74,muneca_escala_rot,lopo,p2,1,mlp,1,0.9794871794871794,0.9789514415743691,0.9791644524986186,0.9794871794871794,0.9661016949152542,1992,354,585,71.38530419999734,0.004657900019083172,67.0,47.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
75,muneca_escala_rot,lopo,p2,1,svm,1,0.9384615384615385,0.9372660958919212,0.9379531552832417,0.9384615384615385,0.9463276836158192,1992,354,585,0.22279249998973683,0.01349000004120171,,,cpu
76,muneca_escala_rot,lopo,p3,2,cnn_baseline,1,0.9761904761904762,0.9761536396293393,0.9761353388804369,0.9761904761904762,0.9546742209631728,1990,353,588,40.760956900019664,0.0040825000032782555,34.0,14.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
77,muneca_escala_rot,lopo,p3,2,mlp,1,0.9761904761904762,0.9761361068430289,0.9760728319228272,0.9761904761904762,0.9631728045325779,1990,353,588,84.922062299971,0.00335129996528849,79.0,59.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
78,muneca_escala_rot,lopo,p3,2,svm,1,0.967687074829932,0.9675450415509327,0.9673979227822529,0.9693877551020408,0.9518413597733711,1990,353,588,0.21138559997780249,0.016110599972307682,,,cpu
79,muneca_escala_rot,lopo,p4,3,cnn_baseline,1,0.9833055091819699,0.9832996632996632,0.983160233164415,0.9833055091819699,0.9490084985835694,1979,353,599,30.752820800000336,0.0048735999735072255,26.0,6.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
80,muneca_escala_rot,lopo,p4,3,mlp,1,0.9849749582637729,0.9849663299663299,0.9848255775620095,0.9849749582637729,0.9575070821529745,1979,353,599,53.946119800035376,0.004119699995499104,51.0,31.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
81,muneca_escala_rot,lopo,p4,3,svm,1,0.9782971619365609,0.9782996632996633,0.9783133789277673,0.9766277128547579,0.9490084985835694,1979,353,599,0.27433020004536957,0.013258500024676323,,,cpu
82,muneca_escala_rot,lopo,p5,4,cnn_baseline,1,0.9420783645655877,0.9418448530246281,0.9417761517590426,0.9420783645655877,0.9802816901408451,1989,355,587,35.876058200025,0.006123499944806099,30.0,10.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
83,muneca_escala_rot,lopo,p5,4,mlp,1,0.9352640545144804,0.9344928687625317,0.9350656209473936,0.9352640545144804,0.9774647887323944,1989,355,587,47.229326500033494,0.0037317000096663833,44.0,24.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
