normalizacion,protocolo,modelo,pliegue,accuracy,accuracy_espejado,balanced_accuracy,f1_macro,accuracy_std_sem,n_semillas,n_test,tiempo,epocas
ninguna,lopo,knn,p1,0.5821678321678322,0.5716783216783217,0.5816561171949527,0.5772204122241873,,1,572,0.1882217999664135,
ninguna,lopo,knn,p2,0.7914529914529914,0.7863247863247863,0.7896658426885516,0.7878433864766472,,1,585,0.0018197000026702,
ninguna,lopo,knn,p3,0.7210884353741497,0.7397959183673469,0.7215332191399938,0.7140394149896087,,1,588,0.0032434000167995,
ninguna,lopo,knn,p4,0.7829716193656093,0.7011686143572621,0.783080808080808,0.7853496496481404,,1,599,0.0026571999769657,
ninguna,lopo,knn,p5,0.5229982964224872,0.5127768313458262,0.5252126130216017,0.4997038668766188,,1,587,0.0033796000061556,
ninguna,lopo,logreg,p1,0.8636363636363636,0.8513986013986014,0.8629134909863906,0.8624044792679149,,1,572,0.1474728999892249,
ninguna,lopo,logreg,p2,0.8888888888888888,0.8837606837606837,0.8880429505162272,0.8884025437038416,,1,585,0.1625628999900072,
ninguna,lopo,logreg,p3,0.9302721088435374,0.9285714285714286,0.9300735916568024,0.9292165021538312,,1,588,0.1674268000060692,
ninguna,lopo,logreg,p4,0.959933222036728,0.9499165275459098,0.95996632996633,0.9598728420584962,,1,599,0.3990863999933935,
ninguna,lopo,logreg,p5,0.8756388415672913,0.8926746166950597,0.874969167328718,0.8727692917050596,,1,587,0.1746224999660626,
ninguna,lopo,mlp,p1,0.8344988344988344,0.8420745920745921,0.8331415544662585,0.8326794550499014,0.009628619837912725,3,572,119.10618030000478,91.0
ninguna,lopo,mlp,p2,0.923076923076923,0.896866096866097,0.9222160896508055,0.9219748676089615,0.0017094017094018144,3,585,141.40624136665915,125.66666666666667
ninguna,lopo,mlp,p3,0.9195011337868481,0.917233560090703,0.919474878291766,0.9174740211955107,0.012877343187755725,3,588,165.51043099999274,146.66666666666666
ninguna,lopo,mlp,p4,0.9760712298274902,0.9738452977184195,0.976060606060606,0.9759581053770349,0.0009638568767774628,3,599,122.95532213333838,110.33333333333333
ninguna,lopo,mlp,p5,0.8597387847813742,0.8750709823963657,0.8587352299524585,0.8511301880683874,0.0064496403700173635,3,587,124.40038263334039,111.0
ninguna,lopo,random_forest,p1,0.7715617715617715,0.7855477855477856,0.7715982971218655,0.7744535956006882,0.005340997313468322,3,572,2.965212233364582,
ninguna,lopo,random_forest,p2,0.8803418803418803,0.8729344729344729,0.8786318756467774,0.8770469624967072,0.007833462726420212,3,585,3.0107822666759603,
ninguna,lopo,random_forest,p3,0.8877551020408164,0.8883219954648526,0.887776045751009,0.88513022249861,0.0017006802721088593,3,588,3.5346007000189275,
ninguna,lopo,random_forest,p4,0.9009460211463551,0.8903728436282693,0.9009764309764309,0.8991342420324616,0.005862912494631508,3,599,3.757138399989344,
ninguna,lopo,random_forest,p5,0.6899488926746167,0.6819988642816582,0.6911079584862357,0.6694178160993939,0.0034071550255536653,3,587,3.8670920333242975,
ninguna,lopo,svm,p1,0.8135198135198135,0.8111888111888111,0.8127621421479913,0.8103769358390777,0.0020187072349287893,3,572,0.8077424666844308,
ninguna,lopo,svm,p2,0.90997150997151,0.8940170940170941,0.9083526753843634,0.9080733342224966,0.0035584034178908395,3,585,0.9932620333274826,
ninguna,lopo,svm,p3,0.9064625850340136,0.9217687074829932,0.9066076608712836,0.9035248669765797,0.0,3,588,1.0021020666657325,
ninguna,lopo,svm,p4,0.9549248747913189,0.9120756816917085,0.9549158249158248,0.9545830933638942,0.0,3,599,1.068180266651325,
ninguna,lopo,svm,p5,0.7688813174332766,0.7030096536059057,0.7670611861435832,0.7493966067560773,0.0026022576348414786,3,587,1.0842892666890596,
ninguna,temporal,cnn_baseline,unico,0.9271070615034169,0.9290053151100987,0.9268352272250362,0.9266993573062788,0.0069279755470365596,3,878,147.7833827333137,96.33333333333333
ninguna,temporal,knn,unico,0.7220956719817767,0.6924829157175398,0.7220905809363031,0.7250978010593835,,1,878,0.2014704000321217,
ninguna,temporal,logreg,unico,0.9191343963553532,0.9043280182232346,0.9183854519262636,0.9182799586658612,,1,878,0.1642995999427512,
ninguna,temporal,mlp,unico,0.9339407744874716,0.9145785876993168,0.9336564854773175,0.9338005090320215,0.00341685649202729,3,878,184.93042130003838,145.0
ninguna,temporal,random_forest,unico,0.832953682611997,0.8280182232346242,0.8328931921677524,0.8336027297521348,0.0017397781681685327,3,878,1.756041499999507,
ninguna,temporal,svm,unico,0.9104024297646164,0.8712984054669705,0.9101190565374252,0.9101608817895603,0.0013151486769694854,3,878,0.4758638999774121,
